pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi),db(lab) - db(audi),dur(lab) - dur(audi)
38,113,0.1,82.26043,80.90754,0.76,0.48,1.35289,0.28
39,113,0.1,82.17995,79.587776,0.81,0.52,2.592174,0.29
40,113,0.1,85.27628,79.693954,0.85,0.49,5.582326,0.36
41,113,0.1,83.2583,82.19289,0.78,0.48,1.06541,0.3
42,113,0.1,79.96927,81.19557,0.73,0.44,-1.2263,0.29
43,113,0.1,86.02517,82.46983,0.64,0.47,3.55534,0.17
44,113,0.1,81.18555,82.79627,0.67,0.42,-1.61072,0.25
45,113,0.1,84.91757,79.00723,0.58,0.46,5.91034,0.12
46,113,0.1,82.32688,76.35613,0.56,0.44,5.97075,0.12
47,113,0.1,79.32862,81.97267,0.56,0.46,-2.64405,0.1
48,113,0.1,80.26665,81.111755,0.46,0.43,-0.845105,0.03
49,113,0.1,84.394775,83.36445,0.46,0.48,1.030325,-0.02
50,113,0.1,82.81923,81.49632,0.59,0.35,1.32291,0.24
51,113,0.1,88.331154,83.58983,0.78,0.36,4.741324,0.42
52,113,0.1,89.80915,84.01831,0.35,0.38,5.79084,-0.03
53,113,0.1,89.91643,81.70381,0.41,0.42,8.21262,-0.01
54,113,0.1,86.78726,78.38355,0.35,0.38,8.40371,-0.03
55,113,0.1,89.48461,81.64019,0.49,0.38,7.84442,0.11
56,113,0.1,85.70291,83.67361,0.42,0.36,2.0293,0.06
57,113,0.1,84.44942,82.85277,0.44,0.39,1.59665,0.05
58,113,0.1,80.215515,82.69652,0.46,0.42,-2.481005,0.04
59,113,0.1,79.327644,78.65996,0.52,0.49,0.667684,0.03
60,113,0.1,81.24933,78.46929,0.44,0.47,2.78004,-0.03
61,113,0.1,87.27459,80.307205,0.46,0.46,6.967385,0
62,113,0.1,84.3006,77.4214,0.44,0.34,6.8792,0.1
63,113,0.1,87.0695,76.78267,0.42,0.36,10.28683,0.06
64,113,0.1,85.60946,76.276764,0.58,0.37,9.332696,0.21
65,113,0.1,82.586136,78.484215,0.41,0.36,4.101921,0.05
66,113,0.1,80.94266,82.993576,0.41,0.43,-2.050916,-0.02
67,113,0.1,84.678,78.45587,0.38,0.43,6.22213,-0.05
68,113,0.1,84.08196,74.72467,0.41,0.46,9.35729,-0.05
69,113,0.1,79.83102,79.17682,0.37,0.33,0.6542,0.04
70,113,0.1,78.39373,77.26411,0.38,0.4,1.12962,-0.02
71,113,0.1,82.9662,80.58406,0.39,0.44,2.38214,-0.05
72,113,0.1,84.82898,80.19724,0.42,0.37,4.63174,0.05
73,113,0.1,86.75039,80.56146,0.32,0.36,6.18893,-0.04
74,113,0.1,86.91233,79.01779,0.4,0.37,7.89454,0.03
75,113,0.1,83.35648,84.0832,0.35,0.41,-0.72672,-0.06
76,113,0.1,79.06333,78.33281,0.34,0.49,0.73052,-0.15
77,113,0.1,80.399086,82.2225,0.41,0.46,-1.823414,-0.05
78,113,0.1,76.77136,83.40465,0.38,0.35,-6.63329,0.03
79,113,0.1,77.74628,79.31139,0.37,0.39,-1.56511,-0.02
80,113,0.1,81.66147,75.92096,0.34,0.33,5.74051,0.01
81,113,0.1,81.99304,81.81139,0.35,0.36,0.18165,-0.01
82,113,0.1,80.02648,85.13147,0.35,0.35,-5.10499,0
83,113,0.1,76.38991,84.060776,0.37,0.33,-7.670866,0.04
84,113,0.1,73.40138,75.7599,0.11,0.34,-2.35852,-0.23
85,113,0.1,74.273315,77.69005,0.31,0.37,-3.416735,-0.06
86,113,0.1,72.04045,78.932755,0.11,0.28,-6.892305,-0.17
87,113,0.1,72.86121,77.09493,0.36,0.26,-4.23372,0.1
88,113,0.1,73.46405,73.68672,0.11,0.23,-0.22267,-0.12
89,113,0.1,78.35825,76.52636,0.11,0.43,1.83189,-0.32
90,113,0.1,72.82059,78.74391,0.11,0.72,-5.92332,-0.61
91,113,0.1,74.63099,75.02425,0.11,0.32,-0.39326,-0.21
92,113,0.1,72.25304,83.354195,0.11,0.43,-11.101155,-0.32
93,113,0.1,74.59517,74.5213,0.11,0.59,0.07387,-0.48
94,113,0.1,70.28399,73.54652,0.11,0.33,-3.26253,-0.22
95,113,0.1,73.66122,72.0505,0.11,0.22,1.61072,-0.11
96,113,0.1,72.6195,76.35987,0.11,0.47,-3.74037,-0.36
97,113,0.1,73.55601,74.34884,0.11,0.25,-0.79283,-0.14
98,113,0.1,74.75867,71.16083,0.11,0.38,3.59784,-0.27
99,113,0.1,72.83888,74.591034,0.11,0.28,-1.752154,-0.17
100,113,0.1,75.981415,73.95824,0.11,0.31,2.023175,-0.2
101,113,0.1,74.556114,69.43148,0.11,0.21,5.124634,-0.1
102,113,0.1,73.647255,70.69411,0.11,0.21,2.953145,-0.1
103,113,0.1,71.039505,71.415405,0.11,0.18,-0.3759,-0.07
104,113,0.1,71.69545,72.52604,0.11,0.19,-0.83059,-0.08
105,113,0.1,72.441475,73.00612,0.11,0.16,-0.564645,-0.05
106,113,0.1,72.91816,72.21865,0.11,0.21,0.69951,-0.1
107,113,0.1,72.6216,74.29076,0.11,0.16,-1.66916,-0.05
108,113,0.1,67.86588,70.60934,0.11,0.16,-2.74346,-0.05
21,113,0.3,80.654785,78.86107,1.31,0.84,1.793715,0.47
22,113,0.3,79.04002,80.55242,1.29,0.81,-1.5124,0.48
23,113,0.3,80.28018,79.20171,1,0.8,1.07847,0.2
24,113,0.3,80.903694,78.43626,0.9,0.77,2.467434,0.13
25,113,0.3,82.17372,79.98136,1.02,0.79,2.19236,0.23
26,113,0.3,78.99533,78.08054,0.9,0.76,0.91479,0.14
27,113,0.3,80.43895,79.20621,0.93,0.8,1.23274,0.13
28,113,0.3,81.65595,79.84727,1.02,0.76,1.80868,0.26
29,113,0.3,79.67782,79.452286,0.94,0.8,0.225534,0.14
30,113,0.3,77.96516,82.508514,1.01,0.71,-4.543354,0.3
31,113,0.3,80.092125,80.8138,0.93,0.75,-0.721675,0.18
32,113,0.3,81.66255,82.34378,0.84,0.77,-0.68123,0.07
33,113,0.3,83.617874,82.51638,1.03,0.74,1.101494,0.29
34,113,0.3,84.71875,79.81055,0.84,0.75,4.9082,0.09
35,113,0.3,81.67455,81.5662,0.97,0.71,0.10835,0.26
36,113,0.3,81.931786,82.28114,1.03,0.72,-0.349354,0.31
37,113,0.3,82.59473,82.19765,0.78,0.67,0.39708,0.11
38,113,0.3,82.49516,80.789215,0.93,0.67,1.705945,0.26
39,113,0.3,82.28222,79.03705,0.86,0.67,3.24517,0.19
40,113,0.3,85.32478,79.69319,1.03,0.64,5.63159,0.39
41,113,0.3,83.222305,82.34335,0.92,0.64,0.878955,0.28
42,113,0.3,79.8957,81.39678,0.72,0.6,-1.50108,0.12
43,113,0.3,85.80336,82.64862,0.83,0.6,3.15474,0.23
44,113,0.3,81.001434,83.41625,0.66,0.58,-2.414816,0.08
45,113,0.3,85.24566,78.90069,0.76,0.6,6.34497,0.16
46,113,0.3,82.151115,76.813286,0.71,0.6,5.337829,0.11
47,113,0.3,80.280876,81.89795,0.75,0.65,-1.617074,0.1
48,113,0.3,80.193306,81.06762,0.6,0.64,-0.874314,-0.04
49,113,0.3,84.37305,83.22307,0.56,0.68,1.14998,-0.12
50,113,0.3,82.86023,81.254135,0.66,0.53,1.606095,0.13
51,113,0.3,88.28187,83.70934,0.98,0.53,4.57253,0.45
52,113,0.3,89.85949,84.08639,0.77,0.55,5.7731,0.22
53,113,0.3,89.927086,81.652435,0.75,0.58,8.274651,0.17
54,113,0.3,86.72567,78.560974,0.55,0.57,8.164696,-0.02
55,113,0.3,89.42372,82.11018,0.62,0.53,7.31354,0.09
56,113,0.3,85.65973,80.00884,0.48,0.55,5.65089,-0.07
57,113,0.3,84.20782,82.89004,0.53,0.57,1.31778,-0.04
58,113,0.3,80.16205,83.006035,0.67,0.61,-2.843985,0.06
59,113,0.3,79.27661,79.02084,0.69,0.61,0.25577,0.08
60,113,0.3,81.24884,78.58784,0.55,0.6,2.661,-0.05
61,113,0.3,87.349815,80.85283,0.64,0.57,6.496985,0.07
62,113,0.3,84.81883,77.31535,0.56,0.49,7.50348,0.07
63,113,0.3,87.1216,77.21205,0.87,0.5,9.90955,0.37
64,113,0.3,85.59197,76.249176,0.82,0.49,9.342794,0.33
65,113,0.3,82.36738,76.13933,0.58,0.5,6.22805,0.08
66,113,0.3,80.741325,82.77171,0.55,0.55,-2.030385,0
67,113,0.3,84.78661,78.333046,0.56,0.54,6.453564,0.02
68,113,0.3,83.87369,74.71759,0.58,0.43,9.1561,0.15
69,113,0.3,80.15835,79.24503,0.54,0.5,0.91332,0.04
70,113,0.3,77.443695,76.895775,0.52,0.47,0.54792,0.05
71,113,0.3,82.72175,80.792885,0.54,0.61,1.928865,-0.07
72,113,0.3,84.88643,79.89993,0.58,0.51,4.9865,0.07
73,113,0.3,88.11069,80.280556,0.5,0.52,7.830134,-0.02
74,113,0.3,87.196335,78.961945,0.56,0.52,8.23439,0.04
75,113,0.3,83.34317,83.95376,0.52,0.58,-0.61059,-0.06
76,113,0.3,79.34511,78.24522,0.54,0.55,1.09989,-0.01
77,113,0.3,80.32548,81.903366,0.57,0.53,-1.577886,0.04
78,113,0.3,75.92583,83.64763,0.53,0.44,-7.7218,0.09
79,113,0.3,77.68678,79.12516,0.51,0.51,-1.43838,0
80,113,0.3,82.12374,76.19942,0.47,0.47,5.92432,0
81,113,0.3,81.79776,82.003586,0.52,0.57,-0.205826,-0.05
82,113,0.3,80.464645,85.18803,0.45,0.42,-4.723385,0.03
83,113,0.3,76.4666,83.81614,0.47,0.39,-7.34954,0.08
84,113,0.3,73.60358,75.63322,0.47,0.5,-2.02964,-0.03
85,113,0.3,74.59656,77.70086,0.46,0.53,-3.1043,-0.07
86,113,0.3,71.879425,78.87593,0.11,0.4,-6.996505,-0.29
87,113,0.3,72.85267,77.045105,0.11,0.38,-4.192435,-0.27
88,113,0.3,72.98404,73.91837,0.11,0.41,-0.93433,-0.3
89,113,0.3,78.6393,76.18098,0.11,0.4,2.45832,-0.29
90,113,0.3,72.96953,80.020775,0.11,0.71,-7.051245,-0.6
91,113,0.3,73.52782,75.230965,0.11,0.33,-1.703145,-0.22
92,113,0.3,72.58578,79.148834,0.11,0.92,-6.563054,-0.81
93,113,0.3,74.8022,74.09062,0.11,0.59,0.71158,-0.48
94,113,0.3,70.23852,74.60796,0.11,0.33,-4.36944,-0.22
95,113,0.3,73.97153,72.000916,0.11,0.22,1.970614,-0.11
96,113,0.3,72.769684,76.4013,0.11,0.48,-3.631616,-0.37
97,113,0.3,73.53854,74.30136,0.11,0.24,-0.76282,-0.13
98,113,0.3,74.66771,71.7399,0.11,0.21,2.92781,-0.1
99,113,0.3,72.95508,74.2528,0.11,0.28,-1.29772,-0.17
100,113,0.3,75.88248,74.45743,0.11,0.31,1.42505,-0.2
101,113,0.3,74.125015,70.11433,0.11,0.22,4.010685,-0.11
102,113,0.3,73.51063,71.01311,0.11,0.22,2.49752,-0.11
103,113,0.3,71.163315,71.4434,0.11,0.18,-0.280085,-0.07
104,113,0.3,71.82235,72.47794,0.11,0.21,-0.65559,-0.1
105,113,0.3,72.631805,73.77196,0.11,0.17,-1.140155,-0.06
106,113,0.3,72.99336,72.15761,0.11,0.2,0.83575,-0.09
107,113,0.3,72.514755,71.38858,0.11,0.16,1.126175,-0.05
108,113,0.3,68.25978,70.92019,0.11,0.16,-2.66041,-0.05
21,113,0.7,80.41929,78.8072,1.5,1.17,1.61209,0.33
22,113,0.7,78.802124,78.15325,1.5,1.18,0.648874,0.32
23,113,0.7,78.65312,78.573395,1.3,1.21,0.079725,0.09
24,113,0.7,80.8629,78.24511,1.17,1.12,2.61779,0.05
25,113,0.7,82.029655,78.349,1.38,1.19,3.680655,0.19
26,113,0.7,78.8967,77.978745,1.25,1.17,0.917955,0.08
27,113,0.7,80.387314,79.14569,1.2,1.3,1.241624,-0.1
28,113,0.7,81.52796,80.10162,1.32,1.16,1.42634,0.16
29,113,0.7,79.621895,79.67532,1.34,1.19,-0.053425,0.15
30,113,0.7,78.42689,82.37508,1.34,1.1,-3.94819,0.24
31,113,0.7,79.82675,78.875656,1.21,1.07,0.951094,0.14
32,113,0.7,81.54018,82.43527,1.17,1.1,-0.89509,0.07
33,113,0.7,83.70594,82.549515,1.28,1.08,1.156425,0.2
34,113,0.7,84.611465,80.54369,1.23,1.05,4.067775,0.18
35,113,0.7,81.63304,81.33214,1.34,1.02,0.3009,0.32
36,113,0.7,81.629135,82.278656,1.26,1.06,-0.649521,0.2
37,113,0.7,82.52776,82.57542,1.11,0.97,-0.04766,0.14
38,113,0.7,82.31622,80.73312,1.19,0.98,1.5831,0.21
39,113,0.7,82.2925,79.19792,1.19,1.05,3.09458,0.14
40,113,0.7,85.2702,79.722664,1.23,0.95,5.547536,0.28
41,113,0.7,83.11734,82.04219,1.21,0.95,1.07515,0.26
42,113,0.7,80.25793,81.39114,1.21,0.92,-1.13321,0.29
43,113,0.7,85.91327,82.73917,1.17,0.92,3.1741,0.25
44,113,0.7,81.1088,83.50041,0.97,0.91,-2.39161,0.06
45,113,0.7,85.09614,79.37795,1.1,0.95,5.71819,0.15
46,113,0.7,82.28247,76.4229,0.99,0.92,5.85957,0.07
47,113,0.7,80.452835,81.974144,0.96,0.92,-1.521309,0.04
48,113,0.7,80.04561,81.083405,0.97,0.96,-1.037795,0.01
49,113,0.7,84.479485,83.42044,0.89,0.94,1.059045,-0.05
50,113,0.7,82.963326,81.5829,0.92,0.84,1.380426,0.08
51,113,0.7,88.17071,83.64051,1.28,0.84,4.5302,0.44
52,113,0.7,89.79363,84.22201,1.13,0.84,5.57162,0.29
53,113,0.7,89.95828,81.81566,0.95,0.84,8.14262,0.11
54,113,0.7,86.79669,78.23046,0.9,0.88,8.56623,0.02
55,113,0.7,89.32223,82.104866,0.97,0.91,7.217364,0.06
56,113,0.7,85.745415,80.238815,0.85,0.83,5.5066,0.02
57,113,0.7,84.60222,82.80846,0.9,0.83,1.79376,0.07
58,113,0.7,80.25154,82.73856,0.89,0.9,-2.48702,-0.01
59,113,0.7,79.39461,79.30384,0.99,0.84,0.09077,0.15
60,113,0.7,81.26362,78.559326,0.95,0.76,2.704294,0.19
61,113,0.7,87.31081,80.40725,1,0.81,6.90356,0.19
62,113,0.7,84.818054,77.82038,0.92,0.85,6.997674,0.07
63,113,0.7,87.02234,76.92182,1.08,0.8,10.10052,0.28
64,113,0.7,85.76413,76.23029,0.99,0.85,9.53384,0.14
65,113,0.7,82.37072,75.777985,0.92,0.78,6.592735,0.14
66,113,0.7,81.01691,83.18321,0.91,0.79,-2.1663,0.12
67,113,0.7,84.65247,78.135025,0.91,0.86,6.517445,0.05
68,113,0.7,83.839386,74.91586,0.92,0.76,8.923526,0.16
69,113,0.7,80.15209,79.22879,0.85,0.86,0.9233,-0.01
70,113,0.7,77.6099,76.95831,0.89,0.76,0.65159,0.13
71,113,0.7,82.46994,80.39027,0.88,0.81,2.07967,0.07
72,113,0.7,85.10763,80.20602,0.88,0.79,4.90161,0.09
73,113,0.7,89.12453,80.66944,0.56,0.9,8.45509,-0.34
74,113,0.7,86.893936,79.1866,0.9,0.84,7.707336,0.06
75,113,0.7,82.908325,83.95655,0.86,0.85,-1.048225,0.01
76,113,0.7,79.273056,77.88141,0.93,0.85,1.391646,0.08
77,113,0.7,80.1611,82.02092,0.89,0.88,-1.85982,0.01
78,113,0.7,76.68813,83.58965,0.85,0.83,-6.90152,0.02
79,113,0.7,77.82478,79.292915,0.92,0.76,-1.468135,0.16
80,113,0.7,81.99467,75.565605,0.9,0.87,6.429065,0.03
81,113,0.7,81.94666,81.92192,0.9,0.75,0.02474,0.15
82,113,0.7,80.60641,85.256256,0.5,0.81,-4.649846,-0.31
83,113,0.7,76.55243,84.018074,0.76,0.9,-7.465644,-0.14
84,113,0.7,73.74559,75.54795,0.53,0.68,-1.80236,-0.15
85,113,0.7,74.38977,77.63043,0.74,0.76,-3.24066,-0.02
86,113,0.7,71.74778,78.97729,0.35,0.77,-7.22951,-0.42
87,113,0.7,73.05739,76.850975,0.57,0.38,-3.793585,0.19
88,113,0.7,73.17849,74.08536,0.11,0.58,-0.90687,-0.47
89,113,0.7,78.41672,76.25577,0.11,0.38,2.16095,-0.27
90,113,0.7,73.185394,79.864586,0.11,0.54,-6.679192,-0.43
91,113,0.7,73.78067,75.31445,0.11,0.33,-1.53378,-0.22
92,113,0.7,72.74554,78.853584,0.11,0.34,-6.108044,-0.23
93,113,0.7,75.39063,74.27042,0.11,0.59,1.12021,-0.48
94,113,0.7,70.2155,74.313934,0.11,0.33,-4.098434,-0.22
95,113,0.7,73.71973,71.85838,0.11,0.22,1.86135,-0.11
96,113,0.7,72.92091,76.302826,0.11,0.48,-3.381916,-0.37
97,113,0.7,73.63795,73.92222,0.11,0.23,-0.28427,-0.12
98,113,0.7,74.883026,71.57923,0.11,0.21,3.303796,-0.1
99,113,0.7,73.324066,74.404396,0.11,0.28,-1.08033,-0.17
100,113,0.7,76.18029,74.31455,0.11,0.31,1.86574,-0.2
101,113,0.7,73.952995,69.26596,0.11,0.21,4.687035,-0.1
102,113,0.7,73.30131,71.04742,0.11,0.22,2.25389,-0.11
103,113,0.7,73.515854,70.4196,0.11,0.18,3.096254,-0.07
104,113,0.7,72.05904,72.6573,0.11,0.21,-0.59826,-0.1
105,113,0.7,72.43091,73.16333,0.11,0.17,-0.73242,-0.06
106,113,0.7,72.8851,72.291534,0.11,0.15,0.593566,-0.04
107,113,0.7,72.384094,74.5105,0.11,0.16,-2.126406,-0.05
108,113,0.7,67.486725,70.607155,0.11,0.16,-3.12043,-0.05
21,113,1,80.468124,78.89938,1.5,1.39,1.568744,0.11
22,113,1,79.91386,78.604996,1.5,1.43,1.308864,0.07
23,113,1,78.93345,78.671684,1.46,1.41,0.261766,0.05
24,113,1,80.92459,78.47619,1.5,1.4,2.4484,0.1
25,113,1,82.19578,80.164536,1.5,1.4,2.031244,0.1
26,113,1,78.668076,77.54038,1.5,1.39,1.127696,0.11
27,113,1,80.65577,79.035866,1.5,1.38,1.619904,0.12
28,113,1,81.54351,79.84831,1.5,1.38,1.6952,0.12
29,113,1,79.71076,79.66693,1.5,1.41,0.04383,0.09
30,113,1,78.3188,82.45158,1.5,1.32,-4.13278,0.18
31,113,1,80.01122,79.13629,1.5,1.3,0.87493,0.2
32,113,1,81.3246,82.37422,1.5,1.33,-1.04962,0.17
33,113,1,83.76285,82.51648,1.5,1.33,1.24637,0.17
34,113,1,84.59948,79.81124,1.5,1.29,4.78824,0.21
35,113,1,81.76128,81.426834,1.5,1.29,0.334446,0.21
36,113,1,81.56276,82.15055,1.46,1.3,-0.58779,0.16
37,113,1,82.48508,83.41494,1.41,1.23,-0.92986,0.18
38,113,1,82.62681,80.68048,1.42,1.24,1.94633,0.18
39,113,1,82.421196,79.16745,1.45,1.31,3.253746,0.14
40,113,1,85.32862,79.76053,1.44,1.22,5.56809,0.22
41,113,1,83.209465,82.16343,1.48,1.19,1.046035,0.29
42,113,1,80.33307,81.310455,1.48,1.21,-0.977385,0.27
43,113,1,85.73161,82.52153,1.38,1.19,3.21008,0.19
44,113,1,81.12442,83.33418,1.27,1.18,-2.20976,0.09
45,113,1,85.10512,79.05966,1.24,1.22,6.04546,0.02
46,113,1,82.27412,76.50657,1.23,1.22,5.76755,0.01
47,113,1,79.99505,81.87251,1.27,1.18,-1.87746,0.09
48,113,1,80.39957,81.056755,1.17,1.21,-0.657185,-0.04
49,113,1,84.38426,83.39298,1.17,1.17,0.99128,0
50,113,1,82.93989,81.53749,1.16,1.12,1.4024,0.04
51,113,1,88.1184,83.72448,1.48,1.12,4.39392,0.36
52,113,1,89.84263,84.130394,1.39,1.09,5.712236,0.3
53,113,1,89.86084,81.279175,1.23,1.05,8.581665,0.18
54,113,1,86.76503,78.265205,1.2,1.06,8.499825,0.14
55,113,1,89.46461,82.134575,1.28,1.17,7.330035,0.11
56,113,1,85.52047,80.678795,1.12,1.11,4.841675,0.01
57,113,1,84.17882,82.78961,1.19,1.11,1.38921,0.08
58,113,1,79.84345,82.834885,1.19,1.1,-2.991435,0.09
59,113,1,79.439705,79.39306,1.25,1.08,0.046645,0.17
60,113,1,81.15637,78.58272,1.19,1.07,2.57365,0.12
61,113,1,87.11508,80.325294,1.27,1.08,6.789786,0.19
62,113,1,84.57517,77.35033,1.21,1.1,7.22484,0.11
63,113,1,87.19135,77.303635,1.22,1.1,9.887715,0.12
64,113,1,85.59972,76.20627,1.17,1.12,9.39345,0.05
65,113,1,82.611565,76.14629,1.15,1.06,6.465275,0.09
66,113,1,80.63559,83.43882,1.18,1.06,-2.80323,0.12
67,113,1,84.81204,78.42017,1.21,1.13,6.39187,0.08
68,113,1,83.79751,75.25548,1.22,1.05,8.54203,0.17
69,113,1,80.031334,79.296814,1.15,1.14,0.73452,0.01
70,113,1,77.542,77.139084,1.2,1.1,0.402916,0.1
71,113,1,82.80051,80.605156,1.2,1.1,2.195354,0.1
72,113,1,84.92103,79.62846,1.21,1.07,5.29257,0.14
73,113,1,89.095055,80.65865,1.14,1.09,8.436405,0.05
74,113,1,87.161064,79.07997,1.19,1.05,8.081094,0.14
75,113,1,83.25782,84.025665,1.16,0.9,-0.767845,0.26
76,113,1,78.92812,77.9209,1.16,1.1,1.00722,0.06
77,113,1,79.644226,82.136856,1.18,1.18,-2.49263,0
78,113,1,77.31579,83.37654,1.15,1.06,-6.06075,0.09
79,113,1,77.72819,79.21735,1.17,1.07,-1.48916,0.1
80,113,1,82.2113,75.55861,1.15,1.06,6.65269,0.09
81,113,1,82.02725,81.96608,1.15,1.08,0.06117,0.07
82,113,1,79.94316,85.025345,0.52,1.09,-5.082185,-0.57
83,113,1,76.48571,84.015175,0.76,1.14,-7.529465,-0.38
84,113,1,73.40461,75.48488,0.53,0.68,-2.08027,-0.15
85,113,1,74.53369,77.5291,0.74,0.95,-2.99541,-0.21
86,113,1,71.866035,78.9182,0.34,1.08,-7.052165,-0.74
87,113,1,72.97934,76.68328,0.57,0.38,-3.70394,0.19
88,113,1,73.47004,73.81805,0.11,0.58,-0.34801,-0.47
89,113,1,78.41862,76.14443,0.11,0.38,2.27419,-0.27
90,113,1,73.034775,80.01597,0.11,0.53,-6.981195,-0.42
91,113,1,75.637695,75.0282,0.11,0.33,0.609495,-0.22
92,113,1,73.14599,78.90433,0.11,0.7,-5.75834,-0.59
93,113,1,74.92986,74.29741,0.11,0.6,0.63245,-0.49
94,113,1,70.848656,74.22511,0.11,0.33,-3.376454,-0.22
95,113,1,73.004,71.461006,0.11,0.22,1.542994,-0.11
96,113,1,72.311615,76.20039,0.11,0.48,-3.888775,-0.37
97,113,1,73.60514,73.97502,0.11,0.22,-0.36988,-0.11
98,113,1,74.62037,72.100624,0.11,0.21,2.519746,-0.1
99,113,1,73.18977,74.50781,0.11,0.28,-1.31804,-0.17
100,113,1,75.81262,74.27734,0.11,0.31,1.53528,-0.2
101,113,1,72.02421,70.21518,0.11,0.22,1.80903,-0.11
102,113,1,73.563446,70.919,0.11,0.22,2.644446,-0.11
103,113,1,73.25368,71.19312,0.11,0.18,2.06056,-0.07
104,113,1,71.85751,71.5757,0.11,0.21,0.28181,-0.1
105,113,1,72.43669,72.918434,0.11,0.18,-0.481744,-0.07
106,113,1,72.89261,71.59541,0.11,0.15,1.2972,-0.04
107,113,1,72.583954,74.28738,0.11,0.16,-1.703426,-0.05
108,113,1,68.0483,70.64725,0.11,0.15,-2.59895,-0.04
21,121,0.1,80.282974,78.65618,1.02,0.64,1.626794,0.38
22,121,0.1,79.86222,78.65265,1.28,0.61,1.20957,0.67
23,121,0.1,78.806854,79.042854,0.93,0.63,-0.236,0.3
24,121,0.1,80.11323,76.73063,0.78,0.57,3.3826,0.21
25,121,0.1,80.68498,78.74013,0.82,0.62,1.94485,0.2
26,121,0.1,78.06379,78.30278,0.72,0.57,-0.23899,0.15
27,121,0.1,80.56806,79.90983,0.71,0.59,0.65823,0.12
28,121,0.1,79.821434,80.15791,0.93,0.58,-0.336476,0.35
29,121,0.1,78.03037,79.3409,0.74,0.54,-1.31053,0.2
30,121,0.1,78.149445,82.38132,0.85,0.58,-4.231875,0.27
31,121,0.1,79.650635,81.242615,0.8,0.61,-1.59198,0.19
32,121,0.1,81.65898,82.3979,0.8,0.58,-0.73892,0.22
33,121,0.1,83.53309,82.595085,0.94,0.65,0.938005,0.29
34,121,0.1,84.70249,80.45808,0.69,0.6,4.24441,0.09
35,121,0.1,81.70792,81.42681,0.91,0.51,0.28111,0.4
36,121,0.1,81.690895,82.00616,0.88,0.54,-0.315265,0.34
37,121,0.1,82.43892,82.66882,0.68,0.54,-0.2299,0.14
38,121,0.1,82.36206,80.81358,0.77,0.48,1.54848,0.29
39,121,0.1,82.21616,79.32142,0.82,0.52,2.89474,0.3
40,121,0.1,85.22253,79.814125,0.77,0.5,5.408405,0.27
41,121,0.1,83.0804,82.33529,0.75,0.47,0.74511,0.28
42,121,0.1,80.45797,81.53363,0.69,0.45,-1.07566,0.24
43,121,0.1,86.03272,82.56847,0.65,0.47,3.46425,0.18
44,121,0.1,80.93782,82.665405,0.68,0.41,-1.727585,0.27
45,121,0.1,85.30012,79.15242,0.57,0.46,6.1477,0.11
46,121,0.1,82.25406,76.55328,0.55,0.43,5.70078,0.12
47,121,0.1,79.82181,81.8906,0.56,0.46,-2.06879,0.1
48,121,0.1,80.23488,80.68919,0.46,0.44,-0.45431,0.02
49,121,0.1,84.431946,83.36432,0.46,0.48,1.067626,-0.02
50,121,0.1,82.91673,81.489876,0.59,0.34,1.426854,0.25
51,121,0.1,88.21026,83.68616,0.79,0.36,4.5241,0.43
52,121,0.1,89.750206,84.20333,0.56,0.38,5.546876,0.18
53,121,0.1,90.02556,81.72755,0.42,0.42,8.29801,0
54,121,0.1,86.57234,78.88093,0.34,0.38,7.69141,-0.04
55,121,0.1,89.35635,82.60364,0.49,0.38,6.75271,0.11
56,121,0.1,85.6012,80.3178,0.42,0.36,5.2834,0.06
57,121,0.1,84.34575,82.568214,0.44,0.39,1.777536,0.05
58,121,0.1,79.95078,82.57872,0.45,0.42,-2.62794,0.03
59,121,0.1,79.42885,79.44256,0.51,0.49,-0.01371,0.02
60,121,0.1,81.25717,78.69768,0.44,0.46,2.55949,-0.02
61,121,0.1,87.153244,80.529205,0.46,0.46,6.624039,0
62,121,0.1,84.95942,77.3558,0.39,0.34,7.60362,0.05
63,121,0.1,87.092964,77.39804,0.42,0.36,9.694924,0.06
64,121,0.1,85.63153,76.39888,0.57,0.37,9.23265,0.2
65,121,0.1,82.17917,78.27069,0.41,0.36,3.90848,0.05
66,121,0.1,81.05615,83.181725,0.41,0.43,-2.125575,-0.02
67,121,0.1,84.73447,78.478065,0.38,0.43,6.256405,-0.05
68,121,0.1,83.991486,75.02344,0.41,0.46,8.968046,-0.05
69,121,0.1,80.06436,78.93816,0.38,0.33,1.1262,0.05
70,121,0.1,78.39965,77.3642,0.37,0.4,1.03545,-0.03
71,121,0.1,83.09923,80.87386,0.36,0.44,2.22537,-0.08
72,121,0.1,84.92133,80.00079,0.39,0.37,4.92054,0.02
73,121,0.1,88.862175,80.71262,0.32,0.36,8.149555,-0.04
74,121,0.1,87.01985,78.83768,0.4,0.37,8.18217,0.03
75,121,0.1,83.08117,83.98076,0.35,0.41,-0.89959,-0.06
76,121,0.1,79.36755,77.98178,0.34,0.49,1.38577,-0.15
77,121,0.1,79.82729,81.859406,0.41,0.46,-2.032116,-0.05
78,121,0.1,77.95,83.67996,0.37,0.35,-5.72996,0.02
79,121,0.1,77.482574,79.09599,0.37,0.39,-1.613416,-0.02
80,121,0.1,81.69242,75.71665,0.34,0.34,5.97577,0
