,db(lab),db(audi),duration(lab),duration(audi),,
1672,59.10306931,52.81444931,0.12,0.11,0.01,6.288619995
1673,58.0533905,60.68807983,0.2,0.11,0.09,-2.634689331
1674,58.73009491,61.23724365,0.25,0.11,0.14,-2.507148743
1675,58.89356995,60.07085419,0.25,0.11,0.14,-1.177284241
1676,61.74478531,61.17728424,0.14,0.11,0.03,0.567501068
1677,61.40447235,64.70872498,0.21,0.11,0.1,-3.304252625
1678,60.6720314,64.42588806,0.35,0.11,0.24,-3.753856659
1679,62.33599472,64.94661713,0.34,0.11,0.23,-2.610622406
1680,64.39208984,64.93119812,0.15,0.11,0.04,-0.539108276
1681,64.34495544,67.89477539,0.24,0.11,0.13,-3.549819946
1682,63.88883972,67.79048157,0.36,0.11,0.25,-3.901641846
1683,65.06088257,67.60972595,0.41,0.11,0.3,-2.548843384
1684,67.35683441,67.84065247,0.19,0.11,0.08,-0.483818054
1685,67.39115906,71.6089859,0.26,0.11,0.15,-4.217826843
1686,67.97291565,70.95658875,0.4,0.11,0.29,-2.983673096
1687,67.81198883,71.04077148,0.53,0.11,0.42,-3.228782654
1688,70.49213409,70.86798096,0.23,0.11,0.12,-0.375846863
1689,70.73207092,74.09342957,0.31,0.11,0.2,-3.361358643
1690,70.87485504,73.72707367,0.44,0.11,0.33,-2.852218628
1691,70.48558807,73.50994873,0.77,0.11,0.66,-3.024360657
1692,72.65753174,73.56382751,0.23,0.11,0.12,-0.906295776
1693,73.56477356,76.9234848,0.33,0.11,0.22,-3.358711243
1694,72.8865509,76.62522125,0.46,0.11,0.35,-3.738670349
1695,72.81601715,76.49067688,0.79,0.11,0.68,-3.674659729
1696,73.42503357,76.75327301,0.38,0.11,0.27,-3.328239441
1697,73.36997986,78.8379364,0.39,0.13,0.26,-5.467956543
1698,73.30002594,78.84301758,0.47,0.11,0.36,-5.542991638
1699,74.33613586,78.57315826,0.81,0.11,0.7,-4.2370224
1700,74.85567474,78.97079468,0.38,0.11,0.27,-4.115119934
1701,75.14352417,80.20992279,0.44,0.17,0.27,-5.066398621
1702,74.93218231,80.2016449,0.56,0.11,0.45,-5.269462585
1703,76.13352203,80.29929352,0.85,0.11,0.74,-4.165771484
1704,79.00737,80.09700775,0.45,0.11,0.34,-1.089637756
1705,78.60382843,82.60862732,0.47,0.77,-0.3,-4.004798889
1706,78.30475616,82.34597778,0.6,0.11,0.49,-4.041221619
1707,79.27107239,82.30203247,0.92,0.11,0.81,-3.030960083
1708,80.67490387,82.48724365,0.48,0.11,0.37,-1.812339783
1709,80.71336365,84.28588104,0.51,0.83,-0.32,-3.572517395
1710,80.47915649,84.39968872,0.61,0.11,0.5,-3.920532227
1711,80.60553741,84.27549744,0.94,0.11,0.83,-3.669960022
1712,80.72390747,84.48177338,0.48,0.11,0.37,-3.757865906
1713,80.77727509,86.30020142,0.56,0.88,-0.32,-5.522926331
1714,80.63072968,85.81172943,0.63,0.11,0.52,-5.180999756
1715,80.93351746,85.77371216,1,0.11,0.89,-4.840194702
1716,81.15696716,86.08148193,0.49,0.11,0.38,-4.924514771
1717,80.65939331,85.91716766,0.56,0.88,-0.32,-5.257774353
1718,80.80853271,85.76234436,0.62,0.11,0.51,-4.953811646
1719,80.86791992,86.21457672,1,0.11,0.89,-5.346656799
1720,80.99338531,85.85379028,0.48,0.11,0.37,-4.860404968
1721,80.5426178,85.54153442,0.56,0.88,-0.32,-4.998916626
1722,80.75669861,85.99026489,0.62,0.11,0.51,-5.233566284
1723,80.7964325,86.211586,1,0.11,0.89,-5.415153503
1724,80.92349243,86.29116821,0.48,0.11,0.37,-5.367675781
1725,80.75830078,86.12419891,0.56,0.88,-0.32,-5.365898132
1726,80.73191833,85.84188843,0.65,0.11,0.54,-5.109970093
1727,80.74549866,85.91970062,0.96,0.11,0.85,-5.174201965
1728,49.0127182,86.1121521,0.11,0.11,0,-37.0994339
1729,49.44595718,65.57341003,0.11,0.42,-0.31,-16.12745285
1730,47.83094406,58.89123917,0.11,0.11,0,-11.0602951
1731,56.22686768,58.28608704,0.11,0.11,0,-2.05921936
1732,56.22753525,58.41191101,0.11,0.11,0,-2.184375763
1733,47.24875641,58.4565239,0.11,0.11,0,-11.20776749
1734,47.17845917,58.66869736,0.11,0.11,0,-11.49023819
1735,47.3117485,58.25702667,0.11,0.11,0,-10.94527817
1736,55.84015656,58.84360504,0.12,0.11,0.01,-3.003448486
1737,55.45487213,61.43936539,0.15,0.11,0.04,-5.984493256
1738,54.85723495,62.59436035,0.3,0.11,0.19,-7.737125397
1739,55.67197418,62.94205093,0.36,0.11,0.25,-7.270076752
1740,59.25259018,62.60083008,0.11,0.11,0,-3.348239899
1741,60.45555115,63.96128082,0.17,0.11,0.06,-3.505729675
1742,59.18070221,66.30620575,0.33,0.11,0.22,-7.12550354
1743,60.40851974,66.24777222,0.69,0.11,0.58,-5.839252472
1744,63.37445068,66.30176544,0.12,0.11,0.01,-2.927314758
1745,62.82561874,66.42936707,0.19,0.11,0.08,-3.603748322
1746,62.4491806,69.36746216,0.34,0.11,0.23,-6.918281555
1747,65.50914001,69.2103653,0.71,0.11,0.6,-3.701225281
1748,66.05732727,68.86808777,0.15,0.11,0.04,-2.810760498
1749,65.71328735,69.28607178,0.21,0.11,0.1,-3.572784424
1750,66.1295166,71.93063354,0.35,0.11,0.24,-5.801116943
1751,67.45430756,71.80925751,0.72,0.11,0.61,-4.354949951
1752,68.77577209,71.92380524,0.17,0.11,0.06,-3.148033142
1753,68.79904175,71.64610291,0.24,0.11,0.13,-2.847061157
1754,68.80027008,74.26634216,0.37,0.11,0.26,-5.466072083
1755,70.2964325,73.89854431,0.74,0.11,0.63,-3.602111816
1756,70.55393982,74.09469604,0.21,0.11,0.1,-3.540756226
1757,71.0848465,73.23591614,0.27,0.11,0.16,-2.151069641
1758,71.41233826,75.63685608,0.41,0.11,0.3,-4.224517822
1759,72.30254364,75.67048645,0.79,0.11,0.68,-3.36794281
1760,72.2530899,76.10891724,0.28,0.11,0.17,-3.855827332
1761,74.31040955,75.07006836,0.33,0.11,0.22,-0.759658813
1762,73.41107941,77.57718658,0.47,0.11,0.36,-4.166107178
1763,75.90667725,77.38913727,0.81,0.11,0.7,-1.482460022
1764,76.18559265,77.58321381,0.36,0.11,0.25,-1.397621155
1765,77.8722229,76.49853516,0.42,0.11,0.31,1.373687744
1766,77.13231659,78.8535614,0.52,0.11,0.41,-1.721244812
1767,76.5075531,78.69096375,0.84,0.11,0.73,-2.183410645
1768,78.7204895,79.1831131,0.39,0.11,0.28,-0.462623596
1769,78.20071411,78.61335754,0.44,0.14,0.3,-0.412643433
1770,78.26242065,80.58281708,0.54,0.11,0.43,-2.320396423
1771,80.13166046,80.6129303,0.87,0.11,0.76,-0.481269836
1772,80.05410767,80.34319305,0.42,0.11,0.31,-0.289085388
1773,79.96575928,80.05060577,0.47,0.15,0.32,-0.084846497
1774,81.56929016,81.85411835,0.59,0.11,0.48,-0.284828186
1775,80.07086182,81.91150665,0.92,0.11,0.81,-1.840644836
1776,79.63397217,82.00778198,0.42,0.11,0.31,-2.373809814
1777,80.09466553,81.96875,0.46,0.83,-0.37,-1.874084473
1778,79.67866516,83.63847351,0.6,0.11,0.49,-3.95980835
1779,79.80204773,83.81699371,0.92,0.11,0.81,-4.014945984
1780,79.99073029,83.62853241,0.4,0.11,0.29,-3.637802124
1781,79.72320557,81.54988861,0.44,0.84,-0.4,-1.826683044
1782,80.09698486,83.46781921,0.59,0.11,0.48,-3.370834351
1783,79.92343903,83.86119843,0.92,0.11,0.81,-3.937759399
1784,79.91461182,84.12561035,0.4,0.11,0.29,-4.210998535
1785,80.15132141,81.76441193,0.45,0.85,-0.4,-1.613090515
1786,79.9393692,83.72117615,0.6,0.11,0.49,-3.781806946
1787,79.74917603,83.76261139,0.92,0.11,0.81,-4.013435364
1788,79.72775269,83.59749603,0.42,0.11,0.31,-3.869743347
1789,79.71812439,81.4730835,0.46,0.86,-0.4,-1.754959106
1790,79.91216278,83.69687653,0.6,0.11,0.49,-3.784713745
1791,79.973526,83.57777405,0.91,0.11,0.8,-3.604248047
1792,54.7880249,83.60337067,0.12,0.11,0.01,-28.81534576
1793,53.98119736,64.45358276,0.17,0.23,-0.06,-10.47238541
1794,54.63751602,47.66792297,0.31,0.11,0.2,6.969593048
1795,54.97854233,42.24233246,0.4,0.11,0.29,12.73620987
1796,57.41122055,42.83506012,0.14,0.11,0.03,14.57616043
1797,55.60444641,49.92430115,0.17,0.11,0.06,5.680145264
1798,54.10931015,47.90695572,0.31,0.11,0.2,6.202354431
1799,53.70667267,43.53966522,0.36,0.11,0.25,10.16700745
1800,59.29141235,45.66721725,0.11,0.11,0,13.6241951
1801,58.46130753,55.99339294,0.18,0.11,0.07,2.467914581
1802,57.76102066,57.53889084,0.33,0.11,0.22,0.222129822
1803,58.42924881,57.18650055,0.51,0.11,0.4,1.24274826
1804,61.74158859,56.78479004,0.13,0.11,0.02,4.956798553
1805,61.85619354,60.57496643,0.2,0.11,0.09,1.281227112
1806,61.64336395,62.65342712,0.35,0.11,0.24,-1.010063171
1807,61.84321213,62.77853012,0.57,0.11,0.46,-0.935317993
1808,64.96484375,63.3575058,0.15,0.11,0.04,1.607337952
1809,64.95644379,65.56031799,0.21,0.11,0.1,-0.603874207
1810,64.72868347,66.40931702,0.36,0.11,0.25,-1.680633545
1811,64.9475174,66.29558563,0.68,0.11,0.57,-1.348068237
1812,67.28005981,66.48951721,0.16,0.11,0.05,0.790542603
1813,67.84784698,67.58188629,0.24,0.11,0.13,0.265960693
1814,67.73104095,68.61278534,0.39,0.11,0.28,-0.881744385
1815,68.11392212,69.34403229,0.74,0.11,0.63,-1.230110168
1816,70.00968933,69.17626953,0.16,0.11,0.05,0.8334198
1817,70.74764252,70.71351624,0.25,0.11,0.14,0.034126282
1818,70.64926147,71.80188751,0.41,0.11,0.3,-1.152626038
1819,70.27601624,71.64517212,0.76,0.11,0.65,-1.369155884
1820,72.48600769,71.99214935,0.18,0.11,0.07,0.493858337
1821,72.76019287,72.74420929,0.27,0.11,0.16,0.015983582
1822,72.48736572,74.03367615,0.41,0.11,0.3,-1.546310425
1823,73.88171387,73.86651611,0.77,0.11,0.66,0.015197754
1824,75.11000824,73.67953491,0.23,0.11,0.12,1.430473328
1825,75.49890137,75.503479,0.3,0.11,0.19,-0.004577637
1826,75.04901886,76.65309143,0.42,0.11,0.31,-1.604072571
1827,74.83851624,76.32700348,0.8,0.11,0.69,-1.488487244
1828,76.72290802,76.62942505,0.4,0.11,0.29,0.093482971
1829,76.62542725,77.68907166,0.52,0.11,0.41,-1.063644409
1830,76.86434174,78.60454559,0.46,0.11,0.35,-1.740203857
1831,77.15183258,78.55389404,0.82,0.11,0.71,-1.402061462
1832,77.93822479,78.28482056,0.52,0.11,0.41,-0.346595764
1833,78.44483185,77.70661163,0.54,0.14,0.4,0.738220215
1834,78.86660004,80.29346466,0.61,0.11,0.5,-1.426864624
1835,77.93819427,80.10992432,0.84,0.11,0.73,-2.171730042
1836,81.51491547,80.05175781,0.42,0.11,0.31,1.463157654
1837,81.49317932,79.71422577,0.58,0.72,-0.14,1.778953552
1838,81.55587006,81.48806,0.61,0.11,0.5,0.067810059
1839,81.24555206,81.47564697,0.9,0.11,0.79,-0.23009491
1840,81.980896,81.58712769,0.46,0.11,0.35,0.393768311
1841,82.25397491,82.08382416,0.58,0.8,-0.22,0.170150757
1842,82.06798553,83.46775055,0.61,0.11,0.5,-1.399765015
1843,82.02667236,83.20739746,0.89,0.11,0.78,-1.180725098
1844,82.0880127,83.13755798,0.55,0.11,0.44,-1.049545288
1845,82.24217224,81.66716766,0.59,0.76,-0.17,0.575004578
1846,82.11471558,83.45166779,0.61,0.11,0.5,-1.336952209
1847,82.16269684,83.08747864,0.91,0.11,0.8,-0.924781799
1848,82.05804443,83.14849854,0.55,0.11,0.44,-1.090454102
1849,82.17214966,82.03070831,0.55,0.83,-0.28,0.141441345
1850,82.19510651,83.34241486,0.61,0.11,0.5,-1.14730835
1851,82.13521576,83.85303497,0.9,0.11,0.79,-1.717819214
1852,82.21450043,83.25128174,0.55,0.11,0.44,-1.036781311
1853,82.30117035,81.25307465,0.54,0.79,-0.25,1.048095703
1854,82.0704422,83.30457306,0.61,0.11,0.5,-1.234130859
1855,82.2469635,83.70507813,0.9,0.11,0.79,-1.458114624
1856,46.75007629,83.2779541,0.11,0.11,0,-36.52787781
1857,51.86048508,70.08818054,0.12,0.38,-0.26,-18.22769547
1858,52.56158447,59.17990494,0.11,0.11,0,-6.618320465
1859,50.62275314,59.18541718,0.11,0.11,0,-8.562664032
1860,40.67838287,59.54874802,0.11,0.11,0,-18.87036514
1861,51.86595917,60.1374054,0.11,0.11,0,-8.271446228
1862,50.46156311,59.90062714,0.12,0.11,0.01,-9.439064026
1863,50.30489731,59.11816406,0.11,0.11,0,-8.813266754
1864,42.00734711,58.59845734,0.11,0.11,0,-16.59111023
1865,59.6801033,62.34190369,0.18,0.11,0.07,-2.661800385
1866,60.03159332,62.96922684,0.31,0.11,0.2,-2.937633514
1867,58.56247711,62.62547302,0.32,0.11,0.21,-4.062995911
1868,64.21040344,63.04338074,0.15,0.11,0.04,1.167022705
1869,64.80307007,66.57270813,0.21,0.11,0.1,-1.769638062
1870,64.58783722,66.51123047,0.34,0.11,0.23,-1.92339325
1871,63.75286865,66.70440674,0.44,0.11,0.33,-2.951538086
1872,67.74166107,66.58403015,0.15,0.11,0.04,1.15763092
1873,68.10171509,69.4406662,0.22,0.11,0.11,-1.338951111
1874,68.3527298,69.17024994,0.36,0.11,0.25,-0.817520142
1875,67.82473755,69.59767151,0.75,0.11,0.64,-1.77293396
1876,70.68076324,69.58386993,0.2,0.11,0.09,1.096893311
1877,71.30638123,71.81436157,0.31,0.11,0.2,-0.507980347
1878,70.92030334,72.05279541,0.43,0.11,0.32,-1.132492065
1879,71.19491577,72.17313385,0.77,0.11,0.66,-0.978218079
1880,73.44245911,72.37607574,0.24,0.11,0.13,1.066383362
1881,73.90206146,74.64391327,0.36,0.11,0.25,-0.741851807
1882,73.81083679,75.0047226,0.45,0.11,0.34,-1.193885803
1883,73.5423584,74.69644165,0.8,0.11,0.69,-1.154083252
1884,75.97857666,74.48690796,0.28,0.11,0.17,1.491668701
1885,76.16881561,78.01493835,0.4,0.11,0.29,-1.846122742
1886,76.13959503,78.36535645,0.5,0.11,0.39,-2.225761414
1887,75.87617493,78.3103714,0.83,0.11,0.72,-2.434196472
1888,76.77547455,78.34406281,0.34,0.11,0.23,-1.568588257
1889,76.99203491,78.75080872,0.41,0.13,0.28,-1.758773804
1890,77.19691467,78.86106873,0.5,0.11,0.39,-1.664154053
1891,77.04456329,79.11193848,0.85,0.11,0.74,-2.067375183
1892,79.97708893,78.94441223,0.43,0.11,0.32,1.032676697
1893,80.0482254,79.53464508,0.45,0.14,0.31,0.513580322
1894,80.2253418,80.87424469,0.52,0.11,0.41,-0.648902893
1895,80.54289246,80.90801239,0.88,0.11,0.77,-0.365119934
1896,81.7204895,79.95353699,0.44,0.11,0.33,1.766952515
1897,82.19863129,82.25413513,0.46,0.16,0.3,-0.055503845
1898,81.96232605,81.34400177,0.61,0.11,0.5,0.61832428
1899,81.76274109,82.54537201,0.89,0.11,0.78,-0.78263092
1900,83.84043884,82.63404083,0.47,0.11,0.36,1.20639801
1901,83.62730408,82.60773468,0.62,0.17,0.45,1.019569397
1902,83.67076111,82.74181366,0.77,0.11,0.66,0.928947449
1903,83.48158264,83.94788361,1,0.11,0.89,-0.466300964
1904,83.80608368,84.09579468,0.47,0.11,0.36,-0.289710999
1905,83.89440155,85.74951935,0.5,0.73,-0.23,-1.855117798
1906,83.89745331,85.6034317,0.78,0.11,0.67,-1.705978394
1907,83.68671417,85.6625061,1,0.11,0.89,-1.975791931
1908,83.79127502,85.66877747,0.45,0.11,0.34,-1.877502441
1909,83.86647797,85.55031586,0.62,0.73,-0.11,-1.683837891
1910,83.61993408,85.74237061,0.78,0.11,0.67,-2.122436523
1911,83.86214447,85.64803314,1,0.11,0.89,-1.785888672
1912,83.67524719,85.65855408,0.47,0.11,0.36,-1.983306885
1913,83.95967102,85.66407013,0.63,0.75,-0.12,-1.704399109
1914,83.50390625,85.62457275,0.79,0.11,0.68,-2.120666504
1915,83.35444641,85.63223267,1,0.11,0.89,-2.277786255
1916,83.70417023,85.54555511,0.46,0.11,0.35,-1.841384888
1917,83.57276917,85.72314453,0.61,0.73,-0.12,-2.150375366
1918,83.57536316,85.66810608,0.78,0.11,0.67,-2.09274292
1919,83.98503113,85.63462067,1,0.11,0.89,-1.649589539
1920,60.44799042,85.73851776,0.13,0.11,0.02,-25.29052734
1921,58.85428238,60.62511444,0.22,0.33,-0.11,-1.770832062
1922,58.17785263,55.93367767,0.33,0.11,0.22,2.244174957
1923,59.28833389,54.82743073,0.6,0.11,0.49,4.460903168
1924,61.98118591,56.57808304,0.11,0.11,0,5.403102875
1925,58.68556213,60.48125458,0.19,0.11,0.08,-1.795692444
1926,58.91589737,56.13898849,0.33,0.11,0.22,2.776908875
1927,58.88782501,55.52536011,0.6,0.11,0.49,3.362464905
1928,61.32444,55.94669342,0.16,0.11,0.05,5.377746582
1929,61.40446854,63.69009399,0.24,0.11,0.13,-2.285625458
1930,61.54178619,62.59802628,0.34,0.11,0.23,-1.056240082
1931,61.88924789,63.01748657,0.73,0.11,0.62,-1.128238678
1932,64.96308899,62.28483582,0.16,0.11,0.05,2.678253174
1933,64.88896942,67.84597778,0.25,0.11,0.14,-2.957008362
1934,65.44445038,68.29067993,0.4,0.11,0.29,-2.846229553
1935,67.69507599,68.24023438,0.74,0.11,0.63,-0.545158386
1936,67.829422,68.49229431,0.17,0.11,0.06,-0.662872314
1937,67.81926727,70.99456024,0.27,0.11,0.16,-3.175292969
1938,68.04840851,71.26922607,0.42,0.12,0.3,-3.220817566
1939,70.86717987,71.21342468,0.73,0.11,0.62,-0.346244812
1940,70.75404358,71.43505859,0.2,0.11,0.09,-0.681015015
1941,70.38600159,73.911026,0.29,0.11,0.18,-3.525024414
1942,70.05267334,73.845047,0.43,0.11,0.32,-3.792373657
1943,73.91188049,74.40794373,0.79,0.11,0.68,-0.496063232
1944,73.58306885,73.96115875,0.22,0.11,0.11,-0.378089905
1945,72.70788574,76.25456238,0.32,0.11,0.21,-3.546676636
1946,72.97402954,76.39096832,0.48,0.11,0.37,-3.416938782
1947,75.26593018,76.30882263,0.83,0.11,0.72,-1.042892456
1948,76.05935669,76.44380951,0.33,0.11,0.22,-0.38445282
1949,75.49729919,78.20024109,0.38,0.11,0.27,-2.702941895
1950,75.41590118,78.47882843,0.59,0.11,0.48,-3.062927246
1951,78.01155853,78.51669312,0.88,0.11,0.77,-0.505134583
1952,79.20253754,78.51428223,0.33,0.11,0.22,0.68825531
1953,78.76984406,80.22307587,0.5,0.11,0.39,-1.453231812
1954,78.23275757,80.32378387,0.65,0.11,0.54,-2.091026306
1955,78.85513306,80.43292999,1,0.11,0.89,-1.577796936
1956,79.36149597,80.42746735,0.49,0.11,0.38,-1.065971375
1957,79.13314819,81.99661255,0.52,0.11,0.41,-2.863464355
1958,79.96003723,82.27558136,0.69,0.11,0.58,-2.315544128
1959,81.00907135,82.30942535,1,0.11,0.89,-1.300354004
1960,82.36779785,82.47273254,0.53,0.11,0.42,-0.104934692
1961,82.47571564,84.05623627,0.62,0.11,0.51,-1.58052063
1962,82.04356384,84.26251221,0.73,0.11,0.62,-2.218948364
1963,82.89740753,84.23212433,1,0.11,0.89,-1.334716797
1964,84.63842773,84.32658386,0.63,0.11,0.52,0.311843872
1965,84.86054993,85.06184387,0.67,0.11,0.56,-0.201293945
1966,84.74581909,85.54724121,0.82,0.11,0.71,-0.801422119
1967,84.78800964,85.44973755,1,0.11,0.89,-0.661727905
1968,84.9004364,85.28338623,0.52,0.11,0.41,-0.382949829
1969,84.88541412,87.36898804,0.66,0.12,0.54,-2.483573914
1970,84.890625,87.31517792,0.82,0.11,0.71,-2.424552917
1971,84.85738373,87.50548553,1,0.11,0.89,-2.648101807
1972,84.8129425,87.38786316,0.54,0.11,0.43,-2.574920654
1973,84.84682465,87.3874588,0.66,0.13,0.53,-2.540634155
1974,84.88627625,87.33256531,0.83,0.11,0.72,-2.446289063
1975,84.75647736,87.36598969,1,0.11,0.89,-2.609512329
1976,84.73214722,87.35861206,0.54,0.11,0.43,-2.626464844
1977,84.80531311,87.38645172,0.66,0.12,0.54,-2.581138611
1978,84.83486938,87.3688736,0.82,0.11,0.71,-2.534004211
1979,84.63611603,87.42476654,1,0.11,0.89,-2.788650513
1980,84.69976807,87.4384613,0.53,0.11,0.42,-2.738693237
1981,84.74748993,87.43504333,0.68,0.12,0.56,-2.687553406
1982,84.8243866,87.23782349,0.82,0.11,0.71,-2.41343689
1983,84.80945587,87.36514282,1,0.11,0.89,-2.555686951
1984,62.14331055,87.3524704,0.16,0.11,0.05,-25.20915985
1985,59.63128662,61.35817337,0.19,0.18,0.01,-1.726886749
1986,60.7206459,58.89039993,0.31,0.11,0.2,1.830245972
1987,61.43123245,58.26651382,0.33,0.11,0.22,3.164718628
1988,61.12639618,59.31392288,0.12,0.11,0.01,1.812473297
1989,59.99954987,62.96945953,0.21,0.11,0.1,-2.969909668
1990,61.12208176,58.99451065,0.29,0.11,0.18,2.127571106
1991,60.75773621,58.00091171,0.32,0.11,0.21,2.756824493
1992,63.70975876,58.61556244,0.14,0.11,0.03,5.09419632
1993,64.18816376,65.12488556,0.19,0.11,0.08,-0.936721802
1994,64.97502136,64.21763611,0.36,0.11,0.25,0.757385254
1995,63.5002327,63.7250824,0.5,0.11,0.39,-0.224849701
1996,65.56610107,64.30157471,0.15,0.11,0.04,1.264526367
1997,68.11221313,68.41295624,0.21,0.11,0.1,-0.300743103
1998,68.12508392,68.21089172,0.37,0.11,0.26,-0.0858078
1999,67.98427582,67.91292572,0.71,0.11,0.6,0.071350098
2000,70.86227417,68.14107513,0.18,0.11,0.07,2.721199036
2001,70.54690552,71.34962463,0.22,0.11,0.11,-0.802719116
2002,71.15770721,71.07901001,0.38,0.11,0.27,0.078697205
2003,71.13041687,71.21760559,0.73,0.11,0.62,-0.087188721
2004,73.82012177,71.05032349,0.23,0.11,0.12,2.769798279
2005,73.51850891,74.08163452,0.29,0.11,0.18,-0.56312561
2006,73.59281158,74.00034332,0.39,0.11,0.28,-0.407531738
2007,73.75991821,74.09487152,0.77,0.11,0.66,-0.334953308
2008,76.66756439,73.90563965,0.23,0.11,0.12,2.761924744
2009,76.12459564,77.77523804,0.31,0.11,0.2,-1.650642395
2010,76.17596436,77.78440094,0.39,0.11,0.28,-1.608436584
2011,76.25865173,77.96472931,0.78,0.11,0.67,-1.706077576
2012,78.01660156,77.94656372,0.24,0.11,0.13,0.070037842
2013,79.16539001,80.2989502,0.31,0.11,0.2,-1.133560181
2014,78.4546814,80.23025513,0.44,0.11,0.33,-1.77557373
2015,78.3412323,78.28601074,0.79,0.11,0.68,0.055221558
2016,79.08242035,78.13032532,0.28,0.11,0.17,0.952095032
2017,79.13231659,78.83802795,0.33,0.11,0.22,0.294288635
2018,78.59397888,81.01937103,0.45,0.11,0.34,-2.425392151
2019,78.73028564,78.64205933,0.82,0.11,0.71,0.088226318
2020,82.21136475,80.85720825,0.31,0.12,0.19,1.354156494
2021,82.03916168,81.60693359,0.37,0.15,0.22,0.432228088
2022,82.64931488,78.38985443,0.71,0.11,0.6,4.259460449
2023,82.01004028,78.93009949,0.84,0.12,0.72,3.079940796
2024,83.51551819,81.82582092,0.32,1,-0.68,1.689697266
2025,83.60353088,81.05033112,0.57,1,-0.43,2.553199768
2026,83.57420349,81.53692627,0.72,0.72,0,2.037277222
2027,82.80412292,81.54051208,1,0.11,0.89,1.26361084
2028,86.01950836,81.46102142,0.57,0.15,0.42,4.558486938
2029,85.80200195,82.87514496,0.48,0.72,-0.24,2.926856995
2030,85.8791275,82.9400177,0.76,0.11,0.65,2.939109802
2031,86.79893494,83.32911682,1,0.11,0.89,3.469818115
2032,85.65621948,83.3608551,0.67,0.11,0.56,2.29536438
2033,86.81089783,84.77265167,0.39,0.74,-0.35,2.038246155
2034,85.70076752,84.78546906,0.74,0.11,0.63,0.915298462
2035,86.58740234,84.59572601,1,0.11,0.89,1.991676331
2036,86.56362152,84.65188599,0.61,0.11,0.5,1.911735535
2037,85.66434479,84.91824341,0.61,0.75,-0.14,0.746101379
2038,85.69754791,84.68742371,0.74,0.11,0.63,1.010124207
2039,86.70057678,84.60626221,1,0.11,0.89,2.094314575
2040,85.81478882,84.90875244,0.33,0.11,0.22,0.906036377
2041,86.82126617,84.54219818,0.67,0.75,-0.08,2.279067993
2042,85.79244995,84.58911133,0.74,0.11,0.63,1.203338623
2043,86.67593384,84.69317627,1,0.11,0.89,1.982757568
2044,85.65138245,84.91273499,0.33,0.11,0.22,0.738647461
2045,85.72505188,84.7484436,0.5,0.73,-0.23,0.976608276
2046,85.83235168,84.75590515,0.74,0.11,0.63,1.076446533
2047,86.70378876,84.47507477,1,0.11,0.89,2.228713989
2048,59.48233032,84.59632874,0.11,0.11,0,-25.11399841
2049,59.63483429,59.95596695,0.17,0.29,-0.12,-0.32113266
2050,59.98495865,49.61367035,0.32,0.11,0.21,10.3712883
2051,59.4115448,46.32062531,0.7,0.11,0.59,13.09091949
2052,54.00950623,50.1267662,0.11,0.11,0,3.882740021
2053,59.67739487,57.58358765,0.18,0.11,0.07,2.09380722
2054,59.42160416,49.96297836,0.32,0.11,0.21,9.458625793
2055,59.17108536,44.13376617,0.7,0.11,0.59,15.03731918
2056,61.51776886,48.85354996,0.11,0.11,0,12.6642189
2057,62.93114471,62.65286255,0.18,0.11,0.07,0.278282166
2058,63.17604065,62.39103317,0.33,0.11,0.22,0.785007477
2059,62.78729248,62.27169037,0.72,0.11,0.61,0.515602112
2060,65.8006897,62.02532196,0.11,0.11,0,3.775367737
2061,66.1913147,68.94999695,0.18,0.11,0.07,-2.758682251
2062,66.32147217,68.86314392,0.33,0.11,0.22,-2.541671753
